popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
52,0.151,0.573,237507,0.806,0.0116,0.405,-10.978,0.0356,186.328,0.934
41,0.333,0.484,239240,0.724,0,0.109,-5.007,0.0431,137.733,0.245
40,0.00837,0.431,185000,0.747,0,0.0803,-5.31,0.0363,175.971,0.732
40,0.921,0.518,202427,0.223,7.94E-06,0.107,-12.488,0.0284,78.469,0.368
56,0.601,0.413,301720,0.693,0.0553,0.166,-5.936,0.0351,133.137,0.668
39,0.22,0.56,240600,0.675,0,0.279,-3.715,0.0342,77.547,0.372
40,0.0743,0.484,221321,0.879,0.0014,0.0953,-4.732,0.0719,130.024,0.306
40,0.0406,0.458,195973,0.721,0,0.104,-4.918,0.0346,151.805,0.328
42,0.0221,0.668,198947,0.786,6.85E-05,0.0943,-5.826,0.034,114.026,0.836
42,0.00324,0.74,279053,0.821,0,0.156,-4.779,0.217,147.962,0.609
39,0.0387,0.568,204267,0.636,0,0.094,-6.664,0.027,168.096,0.483
43,0.473,0.569,217929,0.34,0,0.137,-8.363,0.0266,136.211,0.253
42,0.0199,0.526,183679,0.808,0,0.167,-6.438,0.0385,97.025,0.52
40,0.755,0.569,298706,0.303,0,0.372,-11.835,0.0379,117.06,0.414
40,0.124,0.669,198627,0.717,0,0.051,-5.124,0.0239,112.025,0.754
43,0.909,0.647,138440,0.127,0.0421,0.112,-13.004,0.0373,117.8,0.389
41,0.0979,0.62,203725,0.909,0,0.388,-3.685,0.0918,83.99,0.631
45,0.311,0.589,259893,0.667,0.0345,0.0834,-7.341,0.0319,101.28,0.404
42,0.675,0.66,185605,0.778,1.01E-05,0.0737,-4.188,0.0276,105.011,0.61
44,0.0376,0.525,130960,0.892,0.000124,0.0934,-4.311,0.0792,124.227,0.666
41,0.00677,0.715,206264,0.873,0,0.253,-6.559,0.213,142.003,0.526
41,0.0713,0.404,218507,0.947,0.000422,0.329,-5.073,0.0399,170.018,0.868
40,0.0246,0.536,218040,0.598,0.00381,0.51,-6.266,0.0279,144.036,0.445
44,0.918,0.369,217347,0.121,3.39E-05,0.118,-14.907,0.0482,176.068,0.354
41,0.0253,0.611,174360,0.972,0.000115,0.28,-4.845,0.0464,150.989,0.872
41,0.314,0.638,183158,0.706,0,0.26,-4.286,0.0621,151.963,0.574
42,0.0303,0.509,202856,0.645,0,0.0899,-7.126,0.025,74.96,0.451
41,0.00202,0.523,231227,0.726,0.00194,0.136,-6.244,0.0311,112.002,0.282
41,0.0092,0.598,182013,0.685,0.000919,0.109,-7.025,0.06,94.046,0.557
40,0.143,0.553,246733,0.737,5.15E-06,0.112,-4.682,0.0269,76.559,0.531
42,0.0257,0.485,259347,0.73,0,0.139,-5.425,0.0643,124.97,0.215
40,0.367,0.545,228480,0.484,0,0.101,-7.227,0.0267,131.771,0.301
41,0.0497,0.599,229853,0.93,0,0.297,-5.19,0.0404,128.856,0.827
40,0.0116,0.571,189813,0.831,1.96E-05,0.103,-4.234,0.0368,113.427,0.553
40,0.00715,0.464,208500,0.798,1.32E-05,0.116,-4.938,0.0492,159.881,0.62
39,0.817,0.481,347667,0.468,0,0.933,-11.315,0.0605,112.981,0.443
41,0.0432,0.459,204402,0.888,1.20E-05,0.101,-5.211,0.0618,168.018,0.636
42,0.484,0.576,203240,0.627,0.00231,0.0931,-9.294,0.0353,181.199,0.92
42,0.141,0.512,226307,0.645,0,0.0987,-5.631,0.029,111.015,0.283
41,0.289,0.554,240333,0.428,0.201,0.148,-15.197,0.0447,139.932,0.718
54,0.139,0.653,354467,0.54,0.587,0.178,-10.115,0.0345,96.127,0.607
39,0.413,0.606,223600,0.559,0.000158,0.0326,-7.514,0.0313,127.254,0.573
41,0.705,0.659,229533,0.293,1.16E-05,0.092,-11.365,0.0241,89.927,0.358
41,0.00206,0.536,358947,0.931,0.01,0.638,-6.419,0.0358,168.016,0.764
40,0.703,0.623,220125,0.354,0,0.178,-7.64,0.0403,79.898,0.315
40,0.126,0.496,220773,0.79,1.72E-05,0.281,-7,0.0388,157.923,0.424
48,0.0597,0.679,193320,0.898,1.39E-06,0.0847,-5.058,0.0378,117.996,0.685
42,0.166,0.581,179973,0.62,3.38E-05,0.151,-6.874,0.0251,99.463,0.548
41,0.11,0.661,184267,0.668,0,0.328,-3.979,0.0312,130.085,0.761
41,0.867,0.396,242427,0.339,0.000407,0.13,-9.995,0.0303,130.874,0.302
39,0.11,0.568,267120,0.73,0,0.123,-5.133,0.0279,141.849,0.64
52,0.171,0.637,231600,0.697,0,0.108,-8.903,0.0297,147.103,0.938
43,0.337,0.539,177213,0.652,1.88E-05,0.181,-7.228,0.0374,188.018,0.577
39,0.00525,0.46,163773,0.829,0,0.122,-4.437,0.032,151.994,0.533
41,0.103,0.566,206587,0.702,0,0.114,-4.956,0.0548,159.98,0.74
40,0.0329,0.493,246227,0.49,0,0.245,-10.316,0.0345,122.087,0.159
42,0.3,0.751,201809,0.688,0,0.0679,-5.596,0.0243,95.633,0.643
42,0.149,0.671,206159,0.815,0,0.0978,-5.907,0.0684,89.944,0.748
43,0.152,0.699,183987,0.89,0.000163,0.19,-3.433,0.0567,152.013,0.953
40,0.378,0.469,276280,0.621,1.80E-06,0.123,-4.745,0.0315,135.764,0.211
40,0.287,0.529,236695,0.698,9.82E-06,0.249,-3.445,0.0277,133.914,0.398
40,0.0943,0.507,191653,0.632,8.73E-06,0.103,-5.264,0.027,143.874,0.53
42,0.676,0.516,382400,0.411,1.76E-05,0.0978,-8.606,0.0301,129.769,0.122
41,0.0109,0.473,227493,0.866,0,0.298,-6.07,0.0337,170.039,0.749
40,0.193,0.528,220933,0.878,0.000191,0.369,-5.173,0.072,165.984,0.772
41,0.0335,0.451,196707,0.699,1.09E-06,0.0797,-5.97,0.0398,85.897,0.151
39,0.0824,0.66,175427,0.845,4.16E-06,0.319,-7.032,0.0392,138.43,0.861
42,0.0174,0.705,207040,0.761,0,0.0967,-5.058,0.0284,123.955,0.663
41,0.447,0.747,179867,0.503,5.47E-05,0.131,-8.123,0.0319,115.027,0.611
41,0.111,0.597,194955,0.834,0.000128,0.372,-4.532,0.0308,87.982,0.411
41,0.488,0.444,213813,0.358,6.08E-05,0.091,-8.484,0.0304,175.022,0.377
39,0.0163,0.433,229973,0.701,4.79E-06,0.142,-6.017,0.0279,175.886,0.341
41,0.49,0.813,202227,0.62,0.186,0.0636,-12.454,0.0274,95.274,0.97
40,0.0146,0.53,205253,0.87,6.84E-06,0.367,-6.488,0.0936,147.877,0.735
42,0.00699,0.797,290182,0.739,0,0.416,-6.027,0.241,128.031,0.416
45,0.917,0.552,114747,0.207,0,0.505,-16.783,0.316,77.474,0.639
41,0.0804,0.59,163427,0.796,0,0.0884,-5.526,0.0381,91.993,0.567
42,0.259,0.563,146400,0.568,2.12E-06,0.053,-11.892,0.0705,140.471,0.761
42,0.0207,0.582,242093,0.837,1.56E-05,0.11,-5.218,0.0526,138.981,0.403
40,0.0431,0.598,228080,0.894,0,0.128,-5.191,0.0358,105.068,0.621
42,0.334,0.835,238189,0.675,0,0.163,-7.94,0.232,130.022,0.668
44,0.383,0.674,295760,0.432,0.32,0.13,-10.444,0.0254,82.051,0.384
40,0.275,0.777,284027,0.599,1.75E-05,0.126,-7.506,0.0248,102.892,0.859
39,0.0637,0.663,217827,0.511,1.09E-06,0.101,-10.843,0.0259,114.003,0.579
40,0.0384,0.595,219627,0.4,0.000331,0.267,-14.842,0.0277,81.711,0.784
42,0.0033,0.642,179653,0.876,1.92E-05,0.107,-5.144,0.0406,89.986,0.887
40,0.0701,0.761,201827,0.796,0,0.162,-13.087,0.0318,104.266,0.962
42,0.29,0.551,278279,0.645,0,0.082,-7.667,0.103,120.401,0.258
41,0.0487,0.517,204613,0.666,3.14E-06,0.127,-9.542,0.0545,143.86,0.347
42,0.361,0.599,220199,0.363,0,0.112,-7.18,0.025,141.571,0.256
47,0.329,0.437,212867,0.546,0.00043,0.12,-8.144,0.0243,90.067,0.39
40,0.71,0.515,241707,0.268,0,0.222,-7.884,0.0314,113.829,0.202
39,0.0318,0.573,168333,0.743,0,0.152,-6.047,0.0374,141.919,0.606
42,0.339,0.693,213013,0.789,0,0.108,-4.226,0.0299,107.976,0.506
42,0.00251,0.695,197280,0.856,0.00569,0.365,-6.319,0.0424,120.063,0.787
41,0.0502,0.703,228680,0.538,0.000303,0.114,-5.355,0.032,88.009,0.22
41,0.4,0.638,192773,0.413,0,0.0845,-5.759,0.0256,89.126,0.334
44,0.201,0.561,336933,0.522,1.74E-05,0.286,-9.397,0.0262,132.102,0.785
40,0.284,0.59,233853,0.545,0.00455,0.107,-8.881,0.0235,104.488,0.244
39,0.556,0.615,218067,0.383,0,0.335,-10.225,0.0573,72.102,0.394
40,0.00503,0.403,195547,0.77,0,0.111,-6.495,0.0456,113.975,0.759
40,0.151,0.469,207227,0.606,0,0.078,-5.684,0.0357,201.26,0.53
40,0.458,0.495,215373,0.286,0,0.11,-11.905,0.0259,73.497,0.308
41,0.472,0.614,207360,0.589,0,0.109,-8.38,0.0351,148.076,0.351
40,0.147,0.637,175600,0.644,0,0.352,-7.959,0.0769,175.994,0.743
40,0.0308,0.824,201947,0.718,0,0.108,-5.24,0.0322,116.971,0.718
40,0.863,0.478,310372,0.362,0,0.697,-10.236,0.0449,124.693,0.403
41,0.00415,0.652,225280,0.894,0,0.069,-4.5,0.0409,121,0.813
41,0.269,0.753,208067,0.815,9.37E-05,0.101,-2.83,0.032,108.016,0.661
40,0.159,0.495,285286,0.475,1.08E-05,0.141,-9.501,0.0268,121.085,0.286
42,0.0636,0.531,190045,0.573,0,0.584,-10.843,0.0558,93.965,0.569
45,0.452,0.702,167622,0.727,2.39E-06,0.352,-9.209,0.0451,131.398,0.971
40,0.385,0.617,192973,0.691,0,0.0887,-6.208,0.0427,150.008,0.531
41,0.356,0.706,204187,0.702,0.00717,0.103,-6.761,0.0293,127.101,0.564
41,0.467,0.683,191547,0.418,0,0.129,-6.369,0.0323,121.707,0.212
41,0.487,0.686,151907,0.466,0.00014,0.184,-13.335,0.0312,105.039,0.588
43,0.475,0.463,165133,0.449,0.00318,0.121,-9.5,0.0426,113.432,0.172
40,0.643,0.646,217880,0.416,7.47E-06,0.102,-8.813,0.0285,143.822,0.511
41,0.0289,0.668,199400,0.71,0,0.208,-5.699,0.0378,82.965,0.269
55,0.523,0.491,297333,0.117,4.86E-06,0.0934,-14.791,0.0394,131.806,0.27
41,0.65,0.708,208994,0.48,0,0.112,-5.601,0.0296,139.412,0.315
40,0.62,0.578,236000,0.419,0.000161,0.114,-7.863,0.028,133.98,0.272
41,0.0976,0.629,201707,0.779,0,0.188,-6.131,0.05,93.007,0.764
43,0.658,0.699,133867,0.539,1.44E-05,0.225,-8.92,0.0517,79.166,0.714
45,0.307,0.639,207813,0.568,0.000175,0.679,-11.571,0.212,125.725,0.834
40,0.357,0.602,227173,0.471,0,0.25,-7.204,0.026,129.916,0.312
42,0.0683,0.551,215533,0.807,3.86E-06,0.103,-5.839,0.031,126.722,0.824
39,0.0585,0.553,190786,0.866,0,0.171,-5.034,0.0363,144.005,0.623
41,0.234,0.624,162907,0.41,0.0688,0.134,-12.515,0.0275,87.491,0.583
45,0.0471,0.323,319147,0.776,0.0111,0.103,-5.789,0.0428,84.692,0.546
40,0.00316,0.426,211001,0.709,0,0.179,-5.052,0.0333,146.151,0.357
42,0.0149,0.653,128387,0.54,1.93E-06,0.314,-7.157,0.0386,151.405,0.765
43,0.00575,0.573,236293,0.759,0,0.12,-4.646,0.0271,107.977,0.234
48,0.0274,0.626,266133,0.789,0,0.242,-5.679,0.0281,129.111,0.668
40,0.0128,0.563,207467,0.781,1.32E-06,0.158,-4.064,0.0308,141.97,0.346
46,0.226,0.511,283600,0.754,0,0.123,-5.723,0.0382,86.028,0.496
40,0.000857,0.492,197547,0.884,0,0.164,-4.355,0.0565,167.922,0.666
42,0.0943,0.751,178413,0.761,0,0.296,-6.608,0.0782,133.013,0.81
40,0.0275,0.692,177560,0.624,1.25E-06,0.215,-10.814,0.0683,104.312,0.847
51,0.408,0.338,245203,0.447,0,0.402,-11.091,0.0411,79.005,0.326
41,0.0521,0.593,172347,0.667,0,0.0851,-5.066,0.0297,127.991,0.291
41,0.341,0.448,267173,0.475,0,0.753,-11.307,0.0375,131.261,0.375
45,0.09,0.75,249467,0.442,0.000166,0.357,-13.838,0.0296,124.983,0.623
41,0.461,0.839,146133,0.406,0.000298,0.214,-12.435,0.0341,120.014,0.71
53,0.662,0.264,218133,0.307,0,0.101,-12.36,0.0341,172.546,0.153
40,0.423,0.762,229827,0.415,0,0.316,-11.262,0.0302,113.975,0.567
43,0.0131,0.386,201767,0.642,0,0.254,-6.052,0.0372,92.507,0.643
55,0.432,0.378,161093,0.505,0.000226,0.27,-10.863,0.042,95.254,0.415
40,0.196,0.394,179467,0.782,0.00458,0.0959,-5.392,0.0379,108.084,0.813
47,0.274,0.718,181747,0.819,3.88E-06,0.313,-3.472,0.11,106.964,0.67
41,0.0521,0.648,185693,0.658,0.000256,0.0964,-4.449,0.0336,112.954,0.451
41,0.022,0.285,181240,0.991,0.000938,0.515,-2.731,0.0624,179.258,0.732
43,0.00102,0.668,201667,0.728,0.00448,0.184,-7.086,0.0514,99.985,0.397
39,0.222,0.612,216973,0.525,0,0.101,-5.951,0.0257,133.95,0.211
41,0.541,0.696,156750,0.825,0,0.382,-7.807,0.319,159.782,0.725
40,0.233,0.772,185920,0.739,0.00936,0.244,-9.043,0.0382,101.997,0.903
41,0.0211,0.736,250613,0.942,0.00071,0.125,-4.693,0.0397,133.964,0.942
40,0.00568,0.509,217893,0.809,1.08E-06,0.539,-5.961,0.0401,166.004,0.512
39,0.249,0.486,246960,0.415,0,0.164,-8.244,0.0279,143.928,0.359
43,0.489,0.701,162493,0.508,7.69E-06,0.122,-11.994,0.0407,107.234,0.581
41,0.135,0.481,292760,0.683,0,0.386,-5.307,0.0411,126.783,0.5
41,0.00766,0.685,268000,0.678,9.40E-05,0.0972,-5.76,0.0246,110.026,0.569
59,0.000666,0.578,193107,0.897,0,0.0924,-3.906,0.0357,115.491,0.737
64,0.149,0.443,236941,0.868,0.043,0.651,-6.145,0.0565,157.948,0.622
54,6.46E-05,0.429,175880,0.96,6.27E-06,0.102,-4.261,0.0914,153.932,0.233
66,0.0188,0.587,272973,0.873,0,0.687,-3.989,0.046,97.068,0.591
58,0.00273,0.449,210707,0.971,0,0.141,-3.66,0.0476,144.031,0.414
53,0.306,0.553,188187,0.314,0.000578,0.104,-9.217,0.0396,91.7,0.585
64,0.539,0.599,240200,0.608,0,0.102,-4.784,0.0334,91.998,0.658
60,0.453,0.812,220000,0.398,5.40E-06,0.12,-9.832,0.105,119.955,0.189
54,0.000347,0.48,278133,0.856,0.00418,0.133,-4.409,0.0484,134.229,0.324
56,9.41E-05,0.516,205667,0.783,0,0.0918,-5.569,0.0405,146.098,0.394
60,0.371,0.838,186200,0.677,5.09E-06,0.173,-6.262,0.143,118.019,0.739
62,0.000293,0.366,230127,0.956,0.00447,0.449,-3.725,0.108,104.016,0.159
61,0.000417,0.838,225773,0.475,0.714,0.226,-5.505,0.036,106.217,0.711
57,0.0884,0.66,221075,0.689,0,0.0922,-2.671,0.0337,127.98,0.427
63,0.14,0.622,242341,0.46,0.000369,0.119,-8.389,0.0372,183.241,0.514
55,0.0291,0.452,181733,0.81,0,0.118,-4.748,0.0422,167.143,0.439
57,6.86E-05,0.331,187627,0.75,1.21E-06,0.0945,-5.202,0.0436,185.97,0.26
60,0.19,0.575,156280,0.335,0,0.12,-5.202,0.0675,115.513,0.504
61,0.0519,0.291,196187,0.493,9.15E-06,0.101,-9.461,0.028,182.032,0.183
57,0.206,0.651,257860,0.664,0.202,0.0977,-7.929,0.0282,121.025,0.559
58,0.00175,0.22,279293,0.8,0.00916,0.492,-5.11,0.0504,176.047,0.213
61,3.40E-05,0.359,323373,0.893,0.0955,0.751,-8.036,0.0665,136.115,0.185
60,0.356,0.557,189600,0.721,0,0.146,-5.134,0.0416,125.324,0.392
58,0.00208,0.509,248733,0.75,0,0.182,-5.884,0.0397,120.001,0.131
66,0.148,0.782,223547,0.589,0,0.164,-4.827,0.189,90.438,0.869
56,0.304,0.395,275920,0.542,0,0.107,-7.646,0.0339,135.972,0.216
60,0.512,0.739,150512,0.326,0.0515,0.137,-10.376,0.0369,97.354,0.273
53,0.144,0.579,241320,0.515,0.0123,0.0511,-7.342,0.03,88.434,0.654
56,0.0162,0.508,190547,0.828,0,0.266,-4.065,0.033,125.868,0.449
58,0.0696,0.853,186181,0.604,1.65E-06,0.135,-5.794,0.0511,116,0.86
54,0.104,0.553,258580,0.707,0.000186,0.175,-6.142,0.187,180.057,0.436
55,0.122,0.61,215133,0.831,0,0.105,-3.422,0.0307,87.001,0.724
63,0.00805,0.732,164587,0.594,0.0301,0.0802,-5.911,0.0693,107.996,0.676
69,0.0959,0.829,239307,0.878,0,0.776,-5.951,0.101,87.991,0.883
55,0.000122,0.54,235853,0.966,0.000626,0.391,-3.884,0.0637,94.986,0.521
56,0.118,0.878,183746,0.779,0.0192,0.104,-7.283,0.135,115.009,0.778
60,0.574,0.587,183022,0.177,5.54E-05,0.097,-12.522,0.0647,75.039,0.125
57,0.594,0.665,203213,0.349,0.0105,0.109,-11.459,0.0443,123.031,0.244
58,0.0167,0.217,318693,0.466,2.58E-05,0.152,-6.156,0.0346,149.398,0.173
59,0.107,0.318,305427,0.573,0,0.0854,-5.653,0.0324,156.054,0.0765
59,0.0245,0.623,228467,0.886,0,0.247,-3.044,0.0404,92.021,0.709
50,0.00127,0.687,203913,0.898,0.000444,0.0743,-3.926,0.0464,100.014,0.436
62,0.00292,0.755,263013,0.535,4.99E-06,0.104,-5.088,0.0476,123.961,0.38
67,0.167,0.454,290707,0.229,0.102,0.202,-12.592,0.0297,73.552,0.134
51,0.0288,0.324,170240,0.95,0,0.368,-4.889,0.205,186.346,0.657
55,0.000619,0.31,241227,0.991,0,0.11,-2.927,0.488,76.372,0.187
60,0.183,0.795,176187,0.409,0.00108,0.112,-10.134,0.0859,120.095,0.518
58,0.00493,0.49,226667,0.82,3.68E-05,0.129,-4.122,0.0614,149.943,0.358
62,0.00043,0.58,188933,0.983,0.00694,0.0801,-3.291,0.0636,110.053,0.416
60,0.642,0.449,206360,0.731,9.31E-05,0.298,-4.641,0.291,78.57,0.571
57,0.00862,0.631,176680,0.837,0,0.145,-4.917,0.0611,99.981,0.523
59,0.00171,0.418,305533,0.623,0.00565,0.0554,-6.61,0.0285,80.183,0.525
57,0.624,0.58,104438,0.0978,0,0.112,-13.519,0.332,170.803,0.389
60,0.755,0.249,262320,0.492,0,0.243,-7.108,0.0352,54.134,0.34
59,0.00137,0.663,219253,0.977,1.77E-05,0.173,-3.024,0.0575,129.975,0.746
56,0.0396,0.525,261693,0.763,1.57E-05,0.237,-4.435,0.0353,130.002,0.167
61,0.000989,0.525,204621,0.902,0.691,0.137,-8.662,0.0368,146.83,0.907
57,0.0568,0.252,231118,0.764,1.77E-06,0.122,-4.153,0.0402,165.358,0.219
55,0.000598,0.451,218307,0.933,0.000198,0.293,-4.136,0.0443,75.985,0.49
61,0.0401,0.633,354360,0.831,0.693,0.117,-5.053,0.0461,127.397,0.243
60,0.0188,0.385,269920,0.59,4.23E-05,0.0556,-15.472,0.04,157.797,0.765
59,2.06E-05,0.305,266200,0.917,0.000184,0.0541,-7.581,0.0857,101.956,0.295
57,0.0139,0.641,262107,0.732,2.61E-06,0.062,-7.57,0.0795,92.057,0.763
57,0.00117,0.464,236067,0.785,1.46E-06,0.328,-7.42,0.0436,153.005,0.528
62,0.158,0.407,232878,0.403,5.98E-06,0.553,-8.396,0.113,90.907,0.329
58,0.125,0.752,240375,0.705,0,0.0919,-4.893,0.138,129.966,0.694
57,0.00534,0.319,290107,0.803,0.0126,0.177,-8.928,0.0394,183.031,0.589
54,0.868,0.72,128157,0.772,0.000635,0.0696,-5.48,0.0335,77.493,0.884
63,0.097,0.814,161400,0.481,3.83E-05,0.0495,-5.183,0.245,96.252,0.193
60,0.14,0.811,228320,0.604,2.88E-06,0.136,-8.674,0.403,121.541,0.579
59,2.55E-05,0.54,212040,0.977,0.0553,0.0533,-3.409,0.0878,106.911,0.211
58,0.0321,0.617,154747,0.534,6.88E-06,0.19,-9.672,0.146,116.98,0.469
55,0.001,0.395,163760,0.902,0,0.327,-5.808,0.176,184.737,0.632
61,0.0158,0.591,284293,0.571,0,0.13,-5.573,0.0248,75.04,0.26
56,0.516,0.577,169091,0.527,0.00243,0.108,-11.491,0.16,87.921,0.565
56,0.181,0.365,248053,0.767,0.000856,0.0942,-6.185,0.0681,94.174,0.422
58,0.692,0.314,252867,0.399,0.00419,0.11,-9.199,0.0501,169.525,0.302
58,9.91E-06,0.206,299867,0.965,0.827,0.367,-5.116,0.079,92.615,0.168
61,0.131,0.245,255133,0.64,8.11E-06,0.0766,-7.426,0.0608,135.739,0.105
58,0.656,0.437,215560,0.614,0,0.148,-6.909,0.318,81.121,0.655
62,0.000443,0.547,268587,0.963,0.0251,0.353,-2.337,0.0744,130.061,0.441
63,0.0309,0.331,159773,0.946,5.62E-06,0.254,-4.599,0.0775,139.965,0.534
61,0.537,0.512,218073,0.511,0,0.115,-4.412,0.324,88.816,0.651
62,0.533,0.666,224714,0.296,0.25,0.0768,-8.219,0.0286,130.047,0.15
56,0.000248,0.494,215013,0.877,0.000309,0.0884,-5.05,0.0582,90.001,0.392
60,0.000354,0.536,252653,0.89,0.00165,0.133,-5.222,0.0601,115.998,0.205
64,0.0492,0.755,266600,0.553,0.00607,0.0646,-9.449,0.107,119.7,0.836
62,0.0287,0.754,296267,0.785,0.00144,0.319,-8.178,0.18,94.123,0.821
57,0.0133,0.359,338227,0.794,0.000132,0.111,-5.908,0.0338,97.188,0.423
55,0.0502,0.711,195918,0.897,0.000139,0.152,-8.615,0.0412,132.014,0.908
60,0.0715,0.657,198907,0.839,0,0.399,-5.62,0.311,90.448,0.525
69,0.455,0.584,269973,0.491,0,0.116,-6.631,0.0263,120.283,0.0916
58,6.28E-05,0.37,343600,0.981,0.00225,0.331,-3.296,0.0633,155.177,0.413
57,0.0976,0.921,234787,0.48,0,0.0768,-9.2,0.0823,120.043,0.317
56,0.00682,0.456,183707,0.891,4.97E-06,0.0727,-4.062,0.125,170.019,0.647
57,0.00383,0.518,219640,0.743,0.0069,0.078,-8.247,0.0373,144.024,0.211
59,0.00229,0.532,231667,0.878,0.000282,0.0771,-4.431,0.0326,104.026,0.579
61,0.0239,0.459,243453,0.926,1.93E-05,0.183,-3.415,0.155,151.534,0.569
61,4.44E-05,0.553,287067,0.991,0.0695,0.179,-3.703,0.0925,114.92,0.324
59,0.715,0.793,74725,0.304,0.181,0.114,-12.191,0.0442,99.773,0.72
63,0.538,0.683,266307,0.664,0,0.0671,-4.233,0.0332,106.991,0.866
55,1.39E-06,0.404,217813,0.925,0.628,0.0418,-7.336,0.041,134.177,0.773
53,0.0117,0.361,172960,0.872,0,0.318,-4.312,0.0392,176.025,0.578
57,1.82E-05,0.504,234837,0.973,0.0427,0.183,-2.887,0.185,143.067,0.685
62,0.824,0.629,215564,0.208,3.70E-06,0.107,-16.225,0.0324,96.609,0.685
56,0.623,0.526,221080,0.657,0,0.159,-6.399,0.0342,76.032,0.265
56,0.184,0.791,171392,0.494,0.0182,0.482,-8.705,0.347,146.003,0.6
60,0.188,0.83,180053,0.594,4.85E-06,0.0881,-5.4,0.0432,140.006,0.718
56,0.788,0.459,375933,0.177,0.0557,0.115,-17.531,0.035,79.924,0.0681
58,0.000501,0.445,243640,0.856,0.0113,0.232,-2.978,0.0287,175.542,0.38
58,0.00115,0.63,229720,0.86,1.19E-06,0.231,-6.117,0.0327,95.978,0.911
57,0.252,0.839,197360,0.658,0.0202,0.149,-5.515,0.045,147.005,0.818
62,0.00167,0.534,257187,0.675,0.00178,0.0579,-8.477,0.106,79.796,0.684
57,0.139,0.778,222093,0.765,0.0274,0.123,-7.175,0.128,125.062,0.642
64,0.173,0.361,249227,0.921,6.95E-06,0.358,-2.468,0.0717,139.259,0.466
62,0.000944,0.551,288000,0.962,0.000174,0.138,-3.856,0.237,155.104,0.512
60,0.00504,0.518,201400,0.948,0.104,0.228,-5.58,0.0683,103.025,0.55
63,0.00169,0.657,186067,0.96,0.000997,0.109,-3.524,0.07,126.02,0.567
67,0.0338,0.454,225787,0.901,0.0599,0.198,-3.961,0.0351,124.56,0.788
55,0.00013,0.515,267680,0.883,1.00E-05,0.0751,-4.823,0.0342,152.03,0.669
57,0.0261,0.503,187880,0.881,0,0.482,-4.502,0.0827,101.038,0.597
54,0.632,0.594,392800,0.451,0,0.0799,-8.853,0.0316,121.298,0.229
55,0.00548,0.328,264677,0.867,4.33E-06,0.103,-5.53,0.0812,145.25,0.336
61,0.408,0.719,250973,0.615,0.000147,0.235,-5.972,0.045,96.988,0.465
63,0.305,0.536,160502,0.792,0.69,0.105,-7.217,0.0305,120.661,0.706
56,0.546,0.429,238242,0.371,5.71E-06,0.104,-9.017,0.0327,137.134,0.135
58,0.181,0.601,283573,0.772,0.0543,0.0928,-4.137,0.031,99.445,0.294
58,0.000817,0.682,234200,0.857,0.00439,0.505,-9.872,0.0451,112.622,0.453
59,0.164,0.498,146813,0.673,0,0.616,-5.71,0.31,89.486,0.46
63,8.07E-05,0.569,291427,0.883,7.74E-05,0.0883,-4.41,0.0747,134.003,0.373
65,0.0406,0.734,269173,0.776,0.193,0.0547,-4.193,0.0826,78.542,0.843
55,0.196,0.305,331613,0.726,0,0.464,-6.375,0.061,82.673,0.554
58,0.302,0.534,236679,0.489,0,0.112,-8.725,0.241,147.943,0.416
65,0.53,0.729,214667,0.675,0,0.0985,-5.62,0.0415,116.016,0.332
64,0.334,0.589,224320,0.442,0.000424,0.0987,-8.517,0.0291,122.688,0.0904
54,0.000128,0.59,167510,0.979,0,0.0819,-3.763,0.103,102.993,0.724
57,0.28,0.531,262680,0.586,0,0.0824,-6.01,0.21,83.711,0.785
57,0.851,0.632,201143,0.274,0,0.108,-9.413,0.0321,96.839,0.146
63,0.00194,0.695,247667,0.993,0.00217,0.0877,-3.102,0.0614,107.933,0.28
47,0.103,0.479,214480,0.917,0,0.056,-6.632,0.104,184.04,0.852
59,0.00345,0.597,238973,0.786,0,0.0909,-4.248,0.0419,99.888,0.666
54,0.00136,0.492,253933,0.646,2.21E-05,0.121,-5.334,0.0303,112.228,0.214
62,0.0213,0.589,245000,0.614,0.165,0.31,-7.528,0.0426,119.837,0.318
57,0.000126,0.452,217240,0.915,0.0985,0.151,-4.927,0.0528,80.05,0.522
62,0.0142,0.636,183973,0.884,0,0.253,-4.743,0.0584,109.16,0.446
56,0.261,0.749,302001,0.399,0.0126,0.0949,-7.526,0.0393,89.972,0.816
45,0.00195,0.322,217673,0.789,1.39E-05,0.105,-6.788,0.0546,137.017,0.123
58,0.000113,0.354,257453,0.943,0.0187,0.104,-3.633,0.288,94.416,0.367
57,0.576,0.457,265883,0.337,9.27E-06,0.19,-10.825,0.166,66.933,0.184
61,0.0713,0.53,207343,0.731,2.59E-06,0.109,-5.299,0.0453,123.943,0.385
59,0.471,0.667,329542,0.465,0,0.101,-10.337,0.342,133.859,0.474
59,0.00605,0.554,240453,0.864,0,0.132,-5.062,0.0394,112.523,0.299
61,7.60E-05,0.369,250253,0.995,0.00589,0.241,-2.584,0.12,185.985,0.27
59,0.465,0.759,201334,0.404,0.00131,0.0841,-11.802,0.0491,77.984,0.581
59,0.0192,0.58,349693,0.622,0.653,0.648,-12.005,0.0352,169.442,0.781
60,0.0242,0.385,190067,0.692,0,0.11,-4.843,0.158,155.794,0.3
